tag	layer	block	head	x	y	target	bit
2523	2	3	1	56	34	1	7
2524	2	7	3	191	155	1	5
2525	2	11	1	140	120	1	3
2526	2	10	4	193	152	1	1
2527	2	7	0	135	180	1	5
2528	2	9	4	28	15	1	3
2529	2	8	4	38	42	1	5
2530	2	7	5	29	174	1	3
2531	2	9	0	125	23	1	7
2532	2	7	3	33	131	1	6
2533	2	9	5	14	143	1	7
2534	2	4	2	185	5	1	6
2535	2	0	0	190	55	1	1
2536	2	6	4	88	179	1	1
2537	2	0	2	17	120	1	0
2538	2	6	5	46	196	1	2
2539	2	11	3	165	107	1	5
2540	2	7	5	96	96	1	1
2541	2	10	0	138	34	1	5
2542	2	2	5	137	100	1	2
2543	2	3	2	0	193	1	0
2544	2	7	4	172	184	1	6
2545	2	6	2	58	63	1	7
2546	2	2	0	70	48	1	1
2547	2	10	1	107	157	1	0
2548	2	3	3	17	25	1	0
2549	2	9	1	172	180	1	0
2550	2	11	1	11	102	1	7
2551	2	8	1	55	193	1	0
2552	2	8	4	74	59	1	5
2553	2	9	2	172	82	1	3
2554	2	2	3	169	133	1	3
2555	2	4	5	70	15	1	2
2556	2	10	0	109	142	1	7
2557	2	5	4	164	171	1	6
2558	2	5	1	178	106	1	6
2559	2	4	1	96	47	1	7
2560	2	3	3	76	181	1	2
2561	2	0	4	143	105	1	6
2562	2	8	2	34	99	1	3
2563	2	3	3	84	165	1	1
2564	2	5	0	23	137	1	3
2565	2	4	0	96	172	1	0
2566	2	3	3	194	150	1	3
2567	2	3	1	85	77	1	0
2568	2	3	1	189	30	1	7
2569	2	11	3	154	180	1	3
2570	2	3	3	141	82	1	4
2571	2	7	2	136	166	1	5
2572	2	4	3	92	131	1	7
2573	2	1	1	184	120	1	5
2574	2	5	4	80	105	1	0
2575	2	3	2	189	37	1	0
2576	2	8	2	149	148	1	6
2577	2	2	3	50	84	1	3
2578	2	9	2	62	127	1	5
2579	2	7	3	185	164	1	7
2580	2	2	1	187	90	1	2
2581	2	11	4	139	125	1	2
2582	2	10	0	15	134	1	0
2583	2	10	3	12	195	1	0
2584	2	2	5	161	59	1	1
2585	2	2	2	2	55	1	7
2586	2	0	5	158	163	1	7
2587	2	7	0	4	1	1	6
2588	2	0	4	135	184	1	4
2589	2	4	1	4	128	1	6
2590	2	1	1	24	134	1	2
2591	2	3	2	158	134	1	4
2592	2	4	3	101	20	1	5
2593	2	7	2	144	62	1	3
2594	2	10	0	20	167	1	0
2595	2	6	0	97	96	1	7
2596	2	10	0	2	179	1	2
2597	2	7	4	111	165	1	5
2598	2	1	1	135	10	1	3
2599	2	11	0	145	121	1	4
2600	2	1	1	175	71	1	0
2601	2	5	5	4	53	1	2
2602	2	6	4	19	76	1	2
2603	2	3	3	145	99	1	5
2604	2	11	4	35	176	1	1
2605	2	11	3	88	13	1	1
2606	2	3	2	19	87	1	6
2607	2	0	3	162	69	1	7
2608	2	3	3	91	141	1	6
2609	2	2	0	174	149	1	6
2610	2	9	0	75	63	1	1
2611	2	4	5	39	97	1	2
2612	2	6	0	81	92	1	1
2613	2	0	2	78	113	1	5
2614	2	1	3	33	22	1	2
2615	2	7	0	142	142	1	6
2616	2	0	4	22	90	1	1
2617	2	9	2	83	98	1	0
2618	2	6	4	99	21	1	3
2619	2	8	1	43	175	1	6
2620	2	2	3	68	77	1	4
2621	2	2	2	16	42	1	6
2622	2	6	2	76	123	1	1
2623	2	4	4	63	184	1	7
2624	2	9	1	50	117	1	1
2625	2	4	4	1	101	1	5
2626	2	6	3	84	112	1	5
2627	2	10	2	152	34	1	4
2628	2	9	2	177	51	1	7
2629	2	2	5	101	81	1	4
2630	2	11	2	162	125	1	3
2631	2	6	0	71	100	1	5
2632	2	9	5	51	151	1	2
2633	2	8	5	6	186	1	7
2634	2	3	3	112	74	1	1
2635	2	10	1	127	35	1	4
2636	2	4	3	168	39	1	6
2637	2	1	4	114	153	1	7
2638	2	6	4	136	129	1	6
2639	2	0	0	92	179	1	1
2640	2	3	1	168	170	1	5
2641	2	10	2	156	11	1	6
2642	2	6	2	27	2	1	1
2643	2	3	3	130	191	1	3
2644	2	5	2	100	118	1	2
2645	2	0	3	123	26	1	4
2646	2	1	2	29	186	1	2
2647	2	4	4	87	116	1	3
2648	2	7	3	89	121	1	1
2649	2	11	0	178	115	1	5
2650	2	4	0	11	181	1	1
2651	2	5	5	165	27	1	2
2652	2	3	2	132	44	1	2
2653	2	8	3	109	118	1	3
2654	2	10	3	47	47	1	6
2655	2	0	3	188	157	1	3
2656	2	9	5	109	99	1	0
2657	2	3	4	52	71	1	1
2658	2	1	2	137	47	1	5
2659	2	3	5	117	29	1	4
2660	2	7	4	135	163	1	5
2661	2	6	2	156	100	1	1
2662	2	5	5	117	158	1	2
2663	2	11	5	76	157	1	1
2664	2	2	2	80	30	1	3
2665	2	1	4	46	95	1	2
2666	2	6	4	107	152	1	2
2667	2	6	5	108	47	1	7
2668	2	8	4	177	165	1	2
2669	2	2	1	125	73	1	2
2670	2	5	2	115	158	1	0
2671	2	0	3	124	34	1	3
2672	2	8	3	129	167	1	7
2673	2	10	3	125	106	1	7
2674	2	2	1	21	144	1	0
2675	2	4	4	8	70	1	3
2676	2	4	4	43	117	1	7
2677	2	8	2	28	146	1	1
2678	2	8	5	93	138	1	0
2679	2	7	0	139	55	1	6
2680	2	11	2	167	192	1	3
2681	2	0	0	115	67	1	5
2682	2	7	5	30	60	1	3
2683	2	9	1	176	89	1	6
2684	2	9	0	35	52	1	3
2685	2	9	4	89	136	1	4
2686	2	8	2	43	82	1	4
2687	2	9	1	68	131	1	1
2688	2	6	5	15	70	1	2
2689	2	2	1	63	37	1	5
2690	2	10	4	100	125	1	2
2691	2	10	3	68	160	1	6
2692	2	7	3	19	162	1	1
2693	2	8	3	191	71	1	5
2694	2	7	5	83	148	1	0
2695	2	1	0	187	117	1	5
2696	2	8	1	101	55	1	6
2697	2	7	2	68	82	1	4
2698	2	8	2	147	33	1	7
2699	2	10	0	195	12	1	0
2700	2	10	1	117	4	1	1
2701	2	7	1	116	0	1	6
2702	2	11	1	33	166	1	4
2703	2	4	2	23	167	1	5
2704	2	1	0	95	170	1	2
2705	2	6	3	160	78	1	3
2706	2	10	0	23	180	1	1
2707	2	3	4	122	19	1	2
2708	2	3	0	132	174	1	7
2709	2	0	3	178	87	1	1
2710	2	11	1	33	122	1	1
2711	2	6	0	22	187	1	1
2712	2	5	3	94	76	1	2
2713	2	2	0	164	173	1	2
2714	2	8	3	144	2	1	2
2715	2	5	3	184	54	1	2
2716	2	9	0	175	113	1	3
2717	2	1	4	35	192	1	1
2718	2	11	2	98	89	1	6
2719	2	2	1	63	70	1	1
2720	2	8	5	153	153	1	4
2721	2	0	4	168	77	1	3
2722	2	9	2	130	48	1	6
2723	2	10	3	13	61	1	7
2724	2	1	4	61	127	1	1
2725	2	0	3	92	81	1	2
2726	2	9	3	107	93	1	2
2727	2	1	0	4	150	1	1
2728	2	4	3	55	10	1	0
2729	2	8	3	73	160	1	6
2730	2	11	2	102	21	1	2
2731	2	1	1	79	20	1	3
2732	2	8	2	83	100	1	1
2733	2	11	0	111	186	1	3
2734	2	3	3	22	111	1	1
2735	2	9	5	155	14	1	4
2736	2	11	0	168	189	1	2
2737	2	0	1	181	35	1	0
2738	2	7	1	88	133	1	4
2739	2	5	5	32	191	1	4
2740	2	1	2	7	85	1	6
2741	2	8	3	16	67	1	1
2742	2	7	3	130	92	1	0
2743	2	9	2	42	94	1	2
2744	2	1	1	146	172	1	1
2745	2	11	0	130	0	1	0
2746	2	3	3	11	120	1	5
2747	2	2	1	45	9	1	6
2748	2	5	2	63	106	1	5
2749	2	1	4	146	95	1	1
2750	2	10	4	13	45	1	3
2751	2	0	2	102	17	1	7
2752	2	4	0	83	22	1	7
2753	2	5	5	51	74	1	4
2754	2	9	4	62	118	1	5
2755	2	7	1	50	187	1	3
2756	2	0	4	104	6	1	3
2757	2	5	2	162	177	1	0
2758	2	0	5	194	168	1	6
2759	2	11	4	78	26	1	3
2760	2	3	1	107	125	1	0
2761	2	11	1	71	23	1	0
2762	2	8	3	105	179	1	5
2763	2	11	4	21	148	1	1
2764	2	2	4	163	100	1	1
2765	2	9	1	15	111	1	2
2766	2	4	5	66	80	1	6
2767	2	11	2	83	81	1	7
2768	2	3	4	19	51	1	2
2769	2	1	3	39	27	1	2
2770	2	7	4	80	104	1	1
2771	2	5	3	53	115	1	4
2772	2	4	5	30	23	1	2
2773	2	4	1	180	178	1	0
2774	2	5	2	37	23	1	3
2775	2	6	2	131	12	1	4
2776	2	2	4	7	103	1	7
2777	2	11	3	140	63	1	1
2778	2	1	0	35	31	1	0
2779	2	3	2	33	50	1	6
2780	2	10	4	161	165	1	1
2781	2	9	0	66	19	1	0
2782	2	3	0	165	113	1	2
2783	2	5	0	31	10	1	7
2784	2	2	3	146	110	1	6
2785	2	0	1	97	174	1	6
2786	2	5	2	54	47	1	4
2787	2	7	5	38	8	1	3
2788	2	4	0	127	105	1	7
2789	2	1	3	71	98	1	2
2790	2	3	5	164	134	1	3
2791	2	8	3	4	97	1	5
2792	2	8	3	124	88	1	5
2793	2	4	4	46	6	1	5
2794	2	3	3	7	71	1	0
2795	2	8	1	91	196	1	3
2796	2	1	2	63	168	1	3
2797	2	8	4	188	14	1	3
2798	2	6	1	90	44	1	2
2799	2	9	4	81	188	1	5
2800	2	0	4	180	179	1	5
2801	2	9	3	36	144	1	3
2802	2	8	0	79	44	1	7
2803	2	1	0	14	59	1	3
2804	2	8	4	122	0	1	5
2805	2	3	2	33	87	1	2
2806	2	0	0	5	37	1	2
2807	2	8	5	93	18	1	5
2808	2	10	2	101	150	1	1
2809	2	4	5	82	34	1	2
2810	2	6	1	163	124	1	5
2811	2	11	1	143	177	1	5
2812	2	10	2	150	44	1	6
2813	2	11	1	176	75	1	2
2814	2	11	4	0	179	1	6
2815	2	0	4	46	154	1	5
2816	2	3	3	163	144	1	1
2817	2	2	1	84	190	1	1
2818	2	5	5	81	42	1	1
2819	2	10	3	163	186	1	5
2820	2	0	5	67	53	1	3
2821	2	1	5	89	65	1	1
2822	2	0	5	12	98	1	7
2823	2	6	3	42	105	1	7
2824	2	5	3	139	96	1	1
2825	2	9	1	166	194	1	3
2826	2	7	0	18	8	1	4
2827	2	5	2	66	26	1	1
2828	2	2	4	96	41	1	1
2829	2	1	5	86	152	1	7
2830	2	0	4	110	167	1	2
2831	2	6	2	40	13	1	1
2832	2	3	5	48	104	1	4
2833	2	4	0	76	60	1	1
2834	2	6	1	146	140	1	7
2835	2	0	0	92	0	1	6
2836	2	4	1	169	160	1	7
2837	2	1	5	6	52	1	2
2838	2	4	2	20	121	1	1
2839	2	6	0	120	125	1	4
2840	2	10	2	139	99	1	2
2841	2	6	0	94	47	1	7
2842	2	4	1	112	119	1	4
2843	2	4	5	144	15	1	2
2844	2	10	4	24	21	1	5
2845	2	6	4	193	150	1	3
2846	2	0	4	99	133	1	6
2847	2	10	3	121	146	1	3
2848	2	4	4	20	101	1	0
2849	2	9	0	132	146	1	2
2850	2	7	1	44	42	1	3
2851	2	2	5	10	108	1	1
2852	2	6	4	51	160	1	2
2853	2	4	0	81	186	1	1
2854	2	6	2	142	101	1	5
2855	2	8	0	117	3	1	6
2856	2	6	0	38	37	1	1
2857	2	9	3	25	73	1	5
2858	2	4	4	98	167	1	7
2859	2	9	2	121	9	1	2
2860	2	6	0	36	158	1	6
2861	2	6	0	84	176	1	3
2862	2	11	0	121	68	1	5
2863	2	5	3	77	79	1	4
2864	2	11	1	175	25	1	3
2865	2	4	2	190	113	1	5
2866	2	11	1	106	154	1	1
2867	2	7	4	54	104	1	7
2868	2	5	0	14	131	1	2
2869	2	4	1	181	129	1	6
2870	2	8	1	145	7	1	2
2871	2	3	3	14	63	1	0
2872	2	0	2	92	180	1	3
2873	2	5	5	118	129	1	6
2874	2	1	2	174	7	1	3
2875	2	7	3	152	114	1	2
2876	2	9	1	141	89	1	5
2877	2	4	2	191	176	1	1
2878	2	0	4	98	12	1	2
2879	2	3	5	56	165	1	3
2880	2	3	4	68	166	1	6
2881	2	0	3	196	174	1	0
2882	2	2	1	165	44	1	0
2883	2	4	3	155	78	1	4
2884	2	6	1	89	117	1	4
2885	2	7	4	77	173	1	6
2886	2	1	4	1	130	1	5
2887	2	10	2	152	155	1	4
2888	2	10	2	27	123	1	1
2889	2	4	2	163	83	1	4
2890	2	10	1	182	166	1	4
2891	2	2	0	132	195	1	3
2892	2	9	5	103	169	1	5
2893	2	2	2	184	6	1	7
2894	2	4	5	107	103	1	6
2895	2	0	2	149	181	1	3
2896	2	11	5	182	56	1	7
2897	2	5	5	129	76	1	2
2898	2	8	3	46	75	1	1
2899	2	2	5	189	66	1	2
2900	2	5	2	167	22	1	3
2901	2	3	2	190	78	1	6
2902	2	5	3	66	149	1	4
2903	2	1	3	120	13	1	1
2904	2	3	4	128	30	1	6
2905	2	4	1	105	13	1	2
2906	2	3	1	87	104	1	7
2907	2	5	3	183	46	1	1
2908	2	5	5	161	45	1	5
2909	2	0	1	1	115	1	4
2910	2	2	3	147	195	1	2
2911	2	1	5	33	157	1	6
2912	2	6	3	103	109	1	7
2913	2	0	5	9	136	1	3
2914	2	5	0	3	82	1	3
2915	2	10	1	1	160	1	3
2916	2	11	0	88	79	1	2
2917	2	6	1	128	150	1	4
2918	2	1	3	11	76	1	4
2919	2	11	3	133	152	1	5
2920	2	10	2	34	87	1	7
2921	2	3	1	42	103	1	0
2922	2	3	5	186	33	1	3
2923	2	0	0	150	129	1	2
2924	2	5	3	182	166	1	0
2925	2	10	4	65	136	1	0
2926	2	0	0	169	27	1	0
2927	2	11	3	29	106	1	7
2928	2	1	5	140	64	1	7
2929	2	2	2	52	177	1	0
2930	2	6	4	169	25	1	4
2931	2	9	0	179	35	1	6
2932	2	8	2	184	158	1	1
2933	2	1	4	27	127	1	3
2934	2	3	2	67	133	1	3
2935	2	11	0	104	75	1	2
2936	2	8	2	127	53	1	7
2937	2	3	0	0	3	1	1
2938	2	9	0	171	126	1	2
2939	2	8	2	19	185	1	1
2940	2	10	2	59	116	1	4
2941	2	7	0	12	25	1	2
2942	2	4	3	92	173	1	5
2943	2	11	0	29	24	1	0
2944	2	2	2	169	165	1	2
2945	2	5	5	112	159	1	4
2946	2	1	0	95	87	1	2
2947	2	6	3	102	116	1	4
2948	2	11	0	122	107	1	2
2949	2	2	1	178	185	1	0
2950	2	1	4	106	151	1	7
2951	2	10	2	112	46	1	6
2952	2	9	3	7	175	1	2
2953	2	7	0	28	105	1	7
2954	2	1	0	66	167	1	5
2955	2	11	5	173	134	1	3
2956	2	5	3	132	133	1	1
2957	2	10	2	186	63	1	7
2958	2	10	1	173	164	1	6
2959	2	8	5	156	13	1	0
2960	2	2	1	129	120	1	7
2961	2	1	1	192	125	1	5
2962	2	5	4	71	12	1	3
2963	2	10	0	96	103	1	3
2964	2	7	0	113	146	1	7
2965	2	7	3	114	80	1	1
2966	2	11	3	167	4	1	1
2967	2	6	0	9	142	1	0
2968	2	9	4	158	163	1	4
2969	2	8	2	52	167	1	7
2970	2	5	2	13	57	1	7
2971	2	8	5	196	158	1	7
2972	2	10	0	93	183	1	7
2973	2	1	0	194	168	1	3
2974	2	5	4	90	162	1	4
2975	2	8	0	95	179	1	1
2976	2	2	0	126	35	1	6
2977	2	4	0	156	50	1	3
2978	2	6	5	55	117	1	3
2979	2	5	0	27	193	1	6
2980	2	10	3	172	150	1	1
2981	2	7	3	168	150	1	2
2982	2	0	4	135	188	1	0
2983	2	6	5	149	123	1	2
2984	2	9	0	44	187	1	2
2985	2	6	4	168	153	1	5
2986	2	6	2	107	155	1	3
2987	2	6	1	87	75	1	7
2988	2	2	5	105	154	1	4
2989	2	8	1	80	182	1	3
2990	2	3	5	159	182	1	4
2991	2	5	4	172	33	1	2
2992	2	8	5	177	163	1	5
2993	2	1	4	194	90	1	7
2994	2	9	5	170	181	1	6
2995	2	11	0	136	73	1	6
2996	2	8	1	27	6	1	6
2997	2	0	2	171	14	1	3
2998	2	2	1	73	174	1	4
2999	2	0	4	176	75	1	3
3000	3	10	1	28	12	1	4
3001	3	3	5	35	377	1	1
3002	3	11	0	139	44	1	6
3003	3	0	4	23	111	1	3
3004	3	9	5	6	287	1	3
3005	3	10	1	179	279	1	6
3006	3	7	1	150	142	1	0
3007	3	11	1	108	174	1	4
3008	3	3	0	195	172	1	1
3009	3	6	4	24	183	1	5
3010	3	4	4	11	373	1	7
3011	3	1	5	96	40	1	4
3012	3	9	5	92	295	1	3
3013	3	1	2	11	338	1	3
3014	3	1	2	59	51	1	6
3015	3	7	2	162	186	1	2
3016	3	5	5	53	343	1	4
3017	3	10	4	165	36	1	2
3018	3	11	3	62	83	1	7
3019	3	4	5	163	352	1	3
3020	3	5	0	196	28	1	3
3021	3	5	1	102	137	1	1
3022	3	9	5	183	161	1	3
3023	3	7	1	101	329	1	7
3024	3	4	5	35	126	1	4
3025	3	9	2	109	298	1	6
3026	3	3	0	35	260	1	7
3027	3	0	5	28	78	1	2
3028	3	6	3	152	32	1	6
3029	3	9	4	119	270	1	4
3030	3	0	5	174	369	1	1
3031	3	8	0	192	136	1	5
3032	3	4	0	111	80	1	7
3033	3	11	4	184	134	1	2
3034	3	1	1	160	152	1	3
3035	3	5	4	195	82	1	0
3036	3	5	2	125	9	1	1
3037	3	4	4	61	29	1	3
3038	3	1	0	21	374	1	7
3039	3	8	5	196	64	1	2
3040	3	7	4	140	84	1	4
3041	3	9	5	108	108	1	3
3042	3	4	3	102	343	1	5
3043	3	8	1	115	61	1	3
3044	3	1	4	86	10	1	3
3045	3	3	1	1	36	1	0
3046	3	1	4	8	169	1	1
3047	3	3	1	71	342	1	7
3048	3	8	1	33	370	1	7
3049	3	7	0	104	97	1	1
3050	3	10	3	110	181	1	6
3051	3	7	0	186	27	1	1
3052	3	6	1	186	173	1	1
3053	3	3	1	48	274	1	7
3054	3	6	1	46	142	1	7
3055	3	1	0	113	281	1	1
3056	3	10	1	138	7	1	1
3057	3	2	1	104	248	1	7
3058	3	6	0	15	84	1	6
3059	3	6	3	67	232	1	4
3060	3	11	1	187	284	1	7
3061	3	3	4	75	111	1	0
3062	3	11	0	138	31	1	5
3063	3	0	0	149	244	1	2
3064	3	8	4	20	95	1	1
3065	3	1	0	172	120	1	6
3066	3	9	4	63	296	1	0
3067	3	1	2	107	336	1	5
3068	3	3	1	171	366	1	5
3069	3	4	3	101	67	1	4
3070	3	5	3	192	37	1	0
3071	3	9	4	144	51	1	1
3072	3	3	2	129	135	1	2
3073	3	1	1	62	189	1	4
3074	3	7	4	139	360	1	4
3075	3	10	5	135	4	1	4
3076	3	1	0	34	135	1	1
3077	3	11	2	141	79	1	4
3078	3	9	1	53	367	1	5
3079	3	10	2	162	135	1	7
3080	3	0	2	23	324	1	6
3081	3	0	5	0	170	1	2
3082	3	4	4	41	379	1	7
3083	3	11	0	109	287	1	0
3084	3	1	2	176	76	1	0
3085	3	9	1	141	75	1	6
3086	3	0	2	78	186	1	0
3087	3	3	2	174	127	1	1
3088	3	8	1	104	317	1	2
3089	3	2	1	45	211	1	0
3090	3	11	2	85	210	1	3
3091	3	2	0	179	55	1	6
3092	3	7	2	56	102	1	7
3093	3	4	5	58	114	1	0
3094	3	3	0	102	168	1	4
3095	3	4	5	89	328	1	6
3096	3	8	2	84	14	1	1
3097	3	2	0	148	135	1	0
3098	3	9	3	111	176	1	5
3099	3	9	4	130	59	1	6
3100	3	3	0	65	22	1	6
3101	3	8	2	137	351	1	3
3102	3	6	4	17	340	1	5
3103	3	5	4	169	63	1	4
3104	3	4	3	170	209	1	5
3105	3	11	1	75	283	1	2
3106	3	6	4	170	194	1	2
3107	3	9	2	77	207	1	0
3108	3	4	3	53	220	1	5
3109	3	7	4	113	345	1	3
3110	3	7	2	188	86	1	1
3111	3	8	0	169	324	1	5
3112	3	3	1	172	158	1	3
3113	3	2	3	6	23	1	3
3114	3	9	3	196	37	1	7
3115	3	10	3	147	99	1	6
3116	3	6	0	62	75	1	0
3117	3	6	0	56	90	1	7
3118	3	8	1	63	62	1	7
3119	3	7	3	170	271	1	5
3120	3	9	4	184	258	1	6
3121	3	7	3	40	380	1	7
3122	3	4	4	192	126	1	4
3123	3	7	3	160	122	1	4
3124	3	1	2	182	146	1	3
3125	3	5	1	81	276	1	1
3126	3	2	5	59	196	1	2
3127	3	3	2	16	212	1	6
3128	3	8	1	119	212	1	0
3129	3	6	4	99	299	1	0
3130	3	6	2	122	3	1	5
3131	3	6	3	107	275	1	3
3132	3	3	0	69	223	1	7
3133	3	6	5	86	342	1	6
3134	3	2	3	119	65	1	0
3135	3	9	0	144	339	1	0
3136	3	10	1	109	69	1	7
3137	3	0	1	66	194	1	5
3138	3	7	2	83	172	1	6
3139	3	6	0	64	41	1	7
3140	3	11	1	138	26	1	5
3141	3	10	0	17	333	1	0
3142	3	3	1	51	10	1	2
3143	3	2	4	121	342	1	1
3144	3	3	2	119	358	1	4
3145	3	2	1	155	310	1	1
3146	3	4	2	27	296	1	0
3147	3	9	5	173	192	1	6
3148	3	3	0	19	303	1	3
3149	3	11	4	77	350	1	1
3150	3	0	5	88	272	1	6
3151	3	5	0	17	259	1	5
3152	3	6	2	125	54	1	6
3153	3	10	3	117	362	1	2
3154	3	2	4	187	267	1	4
3155	3	8	5	123	238	1	6
3156	3	9	0	68	165	1	3
3157	3	4	4	115	124	1	7
3158	3	9	0	171	194	1	5
3159	3	7	1	83	93	1	7
3160	3	5	4	66	174	1	4
3161	3	11	4	70	284	1	0
3162	3	3	3	21	123	1	6
3163	3	8	5	194	123	1	7
3164	3	11	0	125	229	1	0
3165	3	4	2	56	207	1	3
3166	3	10	4	148	188	1	7
3167	3	8	2	88	217	1	5
3168	3	11	2	116	138	1	4
3169	3	3	2	30	369	1	3
3170	3	1	1	190	274	1	2
3171	3	3	5	189	247	1	4
3172	3	9	0	194	268	1	4
3173	3	3	1	75	116	1	5
3174	3	4	2	3	362	1	2
3175	3	0	5	13	283	1	4
3176	3	2	0	163	251	1	1
3177	3	9	3	72	240	1	7
3178	3	5	3	47	26	1	4
3179	3	1	0	16	205	1	7
3180	3	9	1	161	351	1	0
3181	3	2	1	144	155	1	1
3182	3	1	4	142	213	1	3
3183	3	6	4	115	226	1	4
3184	3	6	4	78	291	1	0
3185	3	11	2	25	106	1	3
3186	3	10	1	20	80	1	3
3187	3	8	3	19	80	1	0
3188	3	7	2	176	304	1	7
3189	3	0	5	59	147	1	4
3190	3	7	2	18	351	1	3
3191	3	10	3	150	338	1	3
3192	3	1	2	139	115	1	2
3193	3	2	2	18	30	1	2
3194	3	9	3	191	291	1	4
3195	3	1	5	119	352	1	4
3196	3	6	3	69	256	1	7
3197	3	1	5	153	20	1	6
3198	3	5	0	154	128	1	0
3199	3	3	5	172	294	1	0
3200	3	4	3	147	20	1	2
3201	3	8	1	166	226	1	4
3202	3	9	0	111	325	1	7
3203	3	7	2	89	209	1	5
3204	3	10	3	26	82	1	5
3205	3	11	4	126	147	1	6
3206	3	0	2	116	45	1	5
3207	3	5	5	29	206	1	0
3208	3	8	1	118	211	1	0
3209	3	8	5	92	318	1	7
3210	3	7	2	194	26	1	3
3211	3	8	5	33	147	1	7
3212	3	7	5	31	14	1	3
3213	3	2	4	79	282	1	0
3214	3	6	3	23	115	1	1
3215	3	1	5	165	78	1	7
3216	3	4	3	130	361	1	4
3217	3	7	4	120	124	1	7
3218	3	2	0	98	97	1	2
3219	3	4	0	106	174	1	4
3220	3	4	1	185	152	1	7
3221	3	7	2	137	247	1	5
3222	3	8	3	195	278	1	6
3223	3	5	4	48	357	1	3
3224	3	6	2	59	210	1	0
3225	3	11	3	121	361	1	6
3226	3	10	0	166	77	1	7
3227	3	2	0	128	302	1	5
3228	3	7	0	25	269	1	7
3229	3	11	0	36	209	1	2
3230	3	7	5	67	173	1	6
3231	3	1	2	84	345	1	6
3232	3	10	4	183	249	1	0
3233	3	1	1	60	323	1	4
3234	3	11	5	23	222	1	1
3235	3	11	5	25	227	1	2
3236	3	4	0	7	23	1	5
3237	3	4	1	91	191	1	6
3238	3	3	1	135	210	1	2
3239	3	2	4	20	312	1	6
3240	3	10	1	61	254	1	2
3241	3	7	2	163	130	1	7
3242	3	10	5	2	238	1	4
3243	3	8	2	40	37	1	7
3244	3	9	5	76	327	1	6
3245	3	4	3	116	154	1	3
3246	3	7	4	27	121	1	6
3247	3	5	0	147	151	1	4
3248	3	10	4	101	140	1	0
3249	3	10	2	190	25	1	7
3250	3	3	5	155	180	1	3
3251	3	3	5	158	128	1	2
3252	3	1	2	160	330	1	0
3253	3	7	5	8	296	1	5
3254	3	2	5	23	151	1	5
3255	3	6	4	44	102	1	2
3256	3	5	1	135	256	1	4
3257	3	4	0	123	151	1	5
3258	3	7	5	19	72	1	3
3259	3	11	0	172	203	1	5
3260	3	6	3	3	135	1	1
3261	3	5	4	172	383	1	4
3262	3	6	5	163	190	1	1
3263	3	3	4	120	12	1	5
3264	3	3	5	165	32	1	7
3265	3	4	1	166	209	1	1
3266	3	0	0	9	155	1	7
3267	3	1	3	60	275	1	2
3268	3	7	4	94	343	1	6
3269	3	11	5	186	79	1	6
3270	3	1	2	125	315	1	6
3271	3	0	3	176	189	1	3
3272	3	7	5	60	185	1	1
3273	3	5	0	139	330	1	5
3274	3	6	3	70	97	1	1
3275	3	1	0	169	108	1	0
3276	3	5	0	62	64	1	3
3277	3	8	1	53	300	1	3
3278	3	5	2	37	305	1	0
3279	3	2	1	33	276	1	4
3280	3	1	0	169	13	1	2
3281	3	5	0	60	301	1	5
3282	3	2	5	67	26	1	2
3283	3	6	3	134	58	1	1
3284	3	7	3	92	262	1	1
3285	3	8	5	56	314	1	0
3286	3	10	5	133	154	1	7
3287	3	0	3	15	245	1	6
3288	3	10	0	27	251	1	7
3289	3	1	0	82	311	1	2
3290	3	2	3	70	319	1	5
3291	3	9	4	135	150	1	7
3292	3	9	5	110	50	1	1
3293	3	10	3	196	282	1	3
3294	3	7	3	58	211	1	5
3295	3	6	2	106	373	1	1
3296	3	6	2	80	340	1	4
3297	3	2	0	175	242	1	1
3298	3	1	5	23	221	1	1
3299	3	11	4	95	66	1	0
3300	3	8	3	143	168	1	1
3301	3	5	2	170	216	1	0
3302	3	9	4	79	180	1	1
3303	3	8	1	54	79	1	7
3304	3	1	0	89	284	1	5
3305	3	4	4	146	115	1	6
3306	3	9	4	157	345	1	0
3307	3	10	1	177	136	1	0
3308	3	4	2	179	158	1	5
3309	3	0	0	46	73	1	6
3310	3	2	0	189	324	1	0
3311	3	11	3	135	110	1	6
3312	3	7	2	87	80	1	5
3313	3	11	0	83	290	1	1
3314	3	2	5	40	316	1	0
3315	3	1	3	69	226	1	6
3316	3	9	1	113	212	1	4
3317	3	8	0	29	176	1	6
3318	3	4	4	173	347	1	7
3319	3	10	3	78	23	1	3
3320	3	9	2	14	3	1	3
3321	3	3	2	196	70	1	4
3322	3	5	5	30	3	1	7
3323	3	6	4	44	66	1	6
3324	3	11	0	58	256	1	5
3325	3	6	0	189	21	1	6
3326	3	7	4	19	160	1	6
3327	3	6	2	181	327	1	6
3328	3	1	1	103	10	1	5
3329	3	9	0	117	353	1	5
3330	3	6	4	27	124	1	6
3331	3	6	2	134	40	1	6
3332	3	11	1	86	113	1	5
3333	3	1	4	130	324	1	1
3334	3	8	5	49	178	1	5
3335	3	10	1	37	120	1	1
3336	3	4	5	50	88	1	2
3337	3	1	3	45	321	1	7
3338	3	9	5	194	296	1	7
3339	3	9	5	164	325	1	5
3340	3	5	3	38	225	1	1
3341	3	7	4	161	155	1	4
3342	3	0	2	90	259	1	1
3343	3	7	2	115	19	1	0
3344	3	4	4	19	330	1	1
