tag	layer	block	head	x	y	target	bit
2523	2	3	2	56	34	1	7
2524	2	7	6	191	155	1	5
2525	2	11	3	140	120	1	3
2526	2	10	8	193	152	1	1
2527	2	7	1	135	180	1	5
2528	2	9	9	28	15	1	3
2529	2	8	8	38	42	1	5
2530	2	7	11	29	174	1	3
2531	2	9	0	125	23	1	7
2532	2	7	7	33	131	1	6
2533	2	9	10	14	143	1	7
2534	2	4	4	185	5	1	6
2535	2	0	0	190	55	1	1
2536	2	6	8	88	179	1	1
2537	2	0	4	17	120	1	0
2538	2	6	10	46	196	1	2
2539	2	11	6	165	107	1	5
2540	2	7	10	96	96	1	1
2541	2	10	1	138	34	1	5
2542	2	2	11	137	100	1	2
2543	2	3	4	0	193	1	0
2544	2	7	8	172	184	1	6
2545	2	6	5	58	63	1	7
2546	2	2	0	70	48	1	1
2547	2	10	3	107	157	1	0
2548	2	3	7	17	25	1	0
2549	2	9	3	172	180	1	0
2550	2	11	3	11	102	1	7
2551	2	8	2	55	193	1	0
2552	2	8	9	74	59	1	5
2553	2	9	4	172	82	1	3
2554	2	2	6	169	133	1	3
2555	2	4	10	70	15	1	2
2556	2	10	0	109	142	1	7
2557	2	5	8	164	171	1	6
2558	2	5	2	178	106	1	6
2559	2	4	3	96	47	1	7
2560	2	3	7	76	181	1	2
2561	2	0	8	143	105	1	6
2562	2	8	4	34	99	1	3
2563	2	3	7	84	165	1	1
2564	2	5	0	23	137	1	3
2565	2	4	1	96	172	1	0
2566	2	3	7	194	150	1	3
2567	2	3	3	85	77	1	0
2568	2	3	3	189	30	1	7
2569	2	11	6	154	180	1	3
2570	2	3	6	141	82	1	4
2571	2	7	4	136	166	1	5
2572	2	4	7	92	131	1	7
2573	2	1	3	184	120	1	5
2574	2	5	9	80	105	1	0
2575	2	3	4	189	37	1	0
2576	2	8	4	149	148	1	6
2577	2	2	6	50	84	1	3
2578	2	9	4	62	127	1	5
2579	2	7	7	185	164	1	7
2580	2	2	2	187	90	1	2
2581	2	11	8	139	125	1	2
2582	2	10	1	15	134	1	0
2583	2	10	6	12	195	1	0
2584	2	2	11	161	59	1	1
2585	2	2	5	2	55	1	7
2586	2	0	10	158	163	1	7
2587	2	7	0	4	1	1	6
2588	2	0	8	135	184	1	4
2589	2	4	2	4	128	1	6
2590	2	1	3	24	134	1	2
2591	2	3	5	158	134	1	4
2592	2	4	6	101	20	1	5
2593	2	7	4	144	62	1	3
2594	2	10	1	20	167	1	0
2595	2	6	0	97	96	1	7
2596	2	10	1	2	179	1	2
2597	2	7	9	111	165	1	5
2598	2	1	3	135	10	1	3
2599	2	11	0	145	121	1	4
2600	2	1	2	175	71	1	0
2601	2	5	11	4	53	1	2
2602	2	6	9	19	76	1	2
2603	2	3	6	145	99	1	5
2604	2	11	8	35	176	1	1
2605	2	11	6	88	13	1	1
2606	2	3	5	19	87	1	6
2607	2	0	7	162	69	1	7
2608	2	3	6	91	141	1	6
2609	2	2	1	174	149	1	6
2610	2	9	1	75	63	1	1
2611	2	4	11	39	97	1	2
2612	2	6	1	81	92	1	1
2613	2	0	4	78	113	1	5
2614	2	1	6	33	22	1	2
2615	2	7	1	142	142	1	6
2616	2	0	9	22	90	1	1
2617	2	9	4	83	98	1	0
2618	2	6	9	99	21	1	3
2619	2	8	2	43	175	1	6
2620	2	2	7	68	77	1	4
2621	2	2	4	16	42	1	6
2622	2	6	5	76	123	1	1
2623	2	4	9	63	184	1	7
2624	2	9	2	50	117	1	1
2625	2	4	9	1	101	1	5
2626	2	6	6	84	112	1	5
2627	2	10	5	152	34	1	4
2628	2	9	5	177	51	1	7
2629	2	2	11	101	81	1	4
2630	2	11	5	162	125	1	3
2631	2	6	1	71	100	1	5
2632	2	9	10	51	151	1	2
2633	2	8	11	6	186	1	7
2634	2	3	6	112	74	1	1
2635	2	10	3	127	35	1	4
2636	2	4	6	168	39	1	6
2637	2	1	9	114	153	1	7
2638	2	6	8	136	129	1	6
2639	2	0	1	92	179	1	1
2640	2	3	2	168	170	1	5
2641	2	10	5	156	11	1	6
2642	2	6	4	27	2	1	1
2643	2	3	7	130	191	1	3
2644	2	5	5	100	118	1	2
2645	2	0	6	123	26	1	4
2646	2	1	5	29	186	1	2
2647	2	4	8	87	116	1	3
2648	2	7	7	89	121	1	1
2649	2	11	1	178	115	1	5
2650	2	4	0	11	181	1	1
2651	2	5	11	165	27	1	2
2652	2	3	5	132	44	1	2
2653	2	8	6	109	118	1	3
2654	2	10	6	47	47	1	6
2655	2	0	7	188	157	1	3
2656	2	9	11	109	99	1	0
2657	2	3	9	52	71	1	1
2658	2	1	5	137	47	1	5
2659	2	3	10	117	29	1	4
2660	2	7	9	135	163	1	5
2661	2	6	5	156	100	1	1
2662	2	5	10	117	158	1	2
2663	2	11	10	76	157	1	1
2664	2	2	4	80	30	1	3
2665	2	1	8	46	95	1	2
2666	2	6	9	107	152	1	2
2667	2	6	10	108	47	1	7
2668	2	8	8	177	165	1	2
2669	2	2	2	125	73	1	2
2670	2	5	5	115	158	1	0
2671	2	0	6	124	34	1	3
2672	2	8	6	129	167	1	7
2673	2	10	7	125	106	1	7
2674	2	2	3	21	144	1	0
2675	2	4	8	8	70	1	3
2676	2	4	8	43	117	1	7
2677	2	8	4	28	146	1	1
2678	2	8	11	93	138	1	0
2679	2	7	1	139	55	1	6
2680	2	11	4	167	192	1	3
2681	2	0	1	115	67	1	5
2682	2	7	11	30	60	1	3
2683	2	9	2	176	89	1	6
2684	2	9	0	35	52	1	3
2685	2	9	9	89	136	1	4
2686	2	8	4	43	82	1	4
2687	2	9	2	68	131	1	1
2688	2	6	11	15	70	1	2
2689	2	2	3	63	37	1	5
2690	2	10	9	100	125	1	2
2691	2	10	6	68	160	1	6
2692	2	7	6	19	162	1	1
2693	2	8	7	191	71	1	5
2694	2	7	11	83	148	1	0
2695	2	1	1	187	117	1	5
2696	2	8	3	101	55	1	6
2697	2	7	5	68	82	1	4
2698	2	8	5	147	33	1	7
2699	2	10	1	195	12	1	0
2700	2	10	2	117	4	1	1
2701	2	7	3	116	0	1	6
2702	2	11	2	33	166	1	4
2703	2	4	4	23	167	1	5
2704	2	1	0	95	170	1	2
2705	2	6	6	160	78	1	3
2706	2	10	0	23	180	1	1
2707	2	3	9	122	19	1	2
2708	2	3	0	132	174	1	7
2709	2	0	6	178	87	1	1
2710	2	11	3	33	122	1	1
2711	2	6	1	22	187	1	1
2712	2	5	6	94	76	1	2
2713	2	2	1	164	173	1	2
2714	2	8	7	144	2	1	2
2715	2	5	6	184	54	1	2
2716	2	9	1	175	113	1	3
2717	2	1	9	35	192	1	1
2718	2	11	5	98	89	1	6
2719	2	2	3	63	70	1	1
2720	2	8	11	153	153	1	4
2721	2	0	8	168	77	1	3
2722	2	9	4	130	48	1	6
2723	2	10	6	13	61	1	7
2724	2	1	8	61	127	1	1
2725	2	0	6	92	81	1	2
2726	2	9	7	107	93	1	2
2727	2	1	0	4	150	1	1
2728	2	4	6	55	10	1	0
2729	2	8	6	73	160	1	6
2730	2	11	4	102	21	1	2
2731	2	1	2	79	20	1	3
2732	2	8	4	83	100	1	1
2733	2	11	0	111	186	1	3
2734	2	3	7	22	111	1	1
2735	2	9	10	155	14	1	4
2736	2	11	1	168	189	1	2
2737	2	0	2	181	35	1	0
2738	2	7	2	88	133	1	4
2739	2	5	11	32	191	1	4
2740	2	1	4	7	85	1	6
2741	2	8	7	16	67	1	1
2742	2	7	7	130	92	1	0
2743	2	9	4	42	94	1	2
2744	2	1	3	146	172	1	1
2745	2	11	0	130	0	1	0
2746	2	3	6	11	120	1	5
2747	2	2	3	45	9	1	6
2748	2	5	4	63	106	1	5
2749	2	1	8	146	95	1	1
2750	2	10	8	13	45	1	3
2751	2	0	4	102	17	1	7
2752	2	4	0	83	22	1	7
2753	2	5	11	51	74	1	4
2754	2	9	9	62	118	1	5
2755	2	7	2	50	187	1	3
2756	2	0	8	104	6	1	3
2757	2	5	5	162	177	1	0
2758	2	0	11	194	168	1	6
2759	2	11	8	78	26	1	3
2760	2	3	2	107	125	1	0
2761	2	11	3	71	23	1	0
2762	2	8	7	105	179	1	5
2763	2	11	8	21	148	1	1
2764	2	2	9	163	100	1	1
2765	2	9	3	15	111	1	2
2766	2	4	11	66	80	1	6
2767	2	11	4	83	81	1	7
2768	2	3	9	19	51	1	2
2769	2	1	7	39	27	1	2
2770	2	7	8	80	104	1	1
2771	2	5	7	53	115	1	4
2772	2	4	10	30	23	1	2
2773	2	4	3	180	178	1	0
2774	2	5	5	37	23	1	3
2775	2	6	4	131	12	1	4
2776	2	2	8	7	103	1	7
2777	2	11	7	140	63	1	1
2778	2	1	0	35	31	1	0
2779	2	3	5	33	50	1	6
2780	2	10	9	161	165	1	1
2781	2	9	1	66	19	1	0
2782	2	3	1	165	113	1	2
2783	2	5	0	31	10	1	7
2784	2	2	7	146	110	1	6
2785	2	0	2	97	174	1	6
2786	2	5	4	54	47	1	4
2787	2	7	10	38	8	1	3
2788	2	4	0	127	105	1	7
2789	2	1	6	71	98	1	2
2790	2	3	10	164	134	1	3
2791	2	8	7	4	97	1	5
2792	2	8	6	124	88	1	5
2793	2	4	9	46	6	1	5
2794	2	3	7	7	71	1	0
2795	2	8	2	91	196	1	3
2796	2	1	4	63	168	1	3
2797	2	8	9	188	14	1	3
2798	2	6	3	90	44	1	2
2799	2	9	9	81	188	1	5
2800	2	0	9	180	179	1	5
2801	2	9	7	36	144	1	3
2802	2	8	0	79	44	1	7
2803	2	1	0	14	59	1	3
2804	2	8	9	122	0	1	5
2805	2	3	5	33	87	1	2
2806	2	0	1	5	37	1	2
2807	2	8	11	93	18	1	5
2808	2	10	5	101	150	1	1
2809	2	4	11	82	34	1	2
2810	2	6	2	163	124	1	5
2811	2	11	3	143	177	1	5
2812	2	10	4	150	44	1	6
2813	2	11	2	176	75	1	2
2814	2	11	9	0	179	1	6
2815	2	0	9	46	154	1	5
2816	2	3	7	163	144	1	1
2817	2	2	3	84	190	1	1
2818	2	5	11	81	42	1	1
2819	2	10	7	163	186	1	5
2820	2	0	11	67	53	1	3
2821	2	1	11	89	65	1	1
2822	2	0	11	12	98	1	7
2823	2	6	6	42	105	1	7
2824	2	5	7	139	96	1	1
2825	2	9	2	166	194	1	3
2826	2	7	0	18	8	1	4
2827	2	5	5	66	26	1	1
2828	2	2	8	96	41	1	1
2829	2	1	11	86	152	1	7
2830	2	0	9	110	167	1	2
2831	2	6	5	40	13	1	1
2832	2	3	10	48	104	1	4
2833	2	4	0	76	60	1	1
2834	2	6	2	146	140	1	7
2835	2	0	1	92	0	1	6
2836	2	4	3	169	160	1	7
2837	2	1	10	6	52	1	2
2838	2	4	4	20	121	1	1
2839	2	6	1	120	125	1	4
2840	2	10	5	139	99	1	2
2841	2	6	0	94	47	1	7
2842	2	4	3	112	119	1	4
2843	2	4	11	144	15	1	2
2844	2	10	8	24	21	1	5
2845	2	6	8	193	150	1	3
2846	2	0	8	99	133	1	6
2847	2	10	7	121	146	1	3
2848	2	4	8	20	101	1	0
2849	2	9	1	132	146	1	2
2850	2	7	3	44	42	1	3
2851	2	2	10	10	108	1	1
2852	2	6	9	51	160	1	2
2853	2	4	1	81	186	1	1
2854	2	6	4	142	101	1	5
2855	2	8	1	117	3	1	6
2856	2	6	1	38	37	1	1
2857	2	9	6	25	73	1	5
2858	2	4	9	98	167	1	7
2859	2	9	4	121	9	1	2
2860	2	6	0	36	158	1	6
2861	2	6	0	84	176	1	3
2862	2	11	0	121	68	1	5
2863	2	5	7	77	79	1	4
2864	2	11	2	175	25	1	3
2865	2	4	4	190	113	1	5
2866	2	11	3	106	154	1	1
2867	2	7	8	54	104	1	7
2868	2	5	1	14	131	1	2
2869	2	4	2	181	129	1	6
2870	2	8	3	145	7	1	2
2871	2	3	7	14	63	1	0
2872	2	0	4	92	180	1	3
2873	2	5	10	118	129	1	6
2874	2	1	5	174	7	1	3
2875	2	7	7	152	114	1	2
2876	2	9	2	141	89	1	5
2877	2	4	4	191	176	1	1
2878	2	0	9	98	12	1	2
2879	2	3	10	56	165	1	3
2880	2	3	8	68	166	1	6
2881	2	0	7	196	174	1	0
2882	2	2	3	165	44	1	0
2883	2	4	6	155	78	1	4
2884	2	6	3	89	117	1	4
2885	2	7	9	77	173	1	6
2886	2	1	8	1	130	1	5
2887	2	10	4	152	155	1	4
2888	2	10	5	27	123	1	1
2889	2	4	4	163	83	1	4
2890	2	10	3	182	166	1	4
2891	2	2	0	132	195	1	3
2892	2	9	10	103	169	1	5
2893	2	2	4	184	6	1	7
2894	2	4	11	107	103	1	6
2895	2	0	5	149	181	1	3
2896	2	11	10	182	56	1	7
2897	2	5	10	129	76	1	2
2898	2	8	7	46	75	1	1
2899	2	2	10	189	66	1	2
2900	2	5	5	167	22	1	3
2901	2	3	5	190	78	1	6
2902	2	5	7	66	149	1	4
2903	2	1	7	120	13	1	1
2904	2	3	8	128	30	1	6
2905	2	4	2	105	13	1	2
2906	2	3	2	87	104	1	7
2907	2	5	7	183	46	1	1
2908	2	5	10	161	45	1	5
2909	2	0	3	1	115	1	4
2910	2	2	7	147	195	1	2
2911	2	1	10	33	157	1	6
2912	2	6	6	103	109	1	7
2913	2	0	11	9	136	1	3
2914	2	5	0	3	82	1	3
2915	2	10	3	1	160	1	3
2916	2	11	1	88	79	1	2
2917	2	6	2	128	150	1	4
2918	2	1	7	11	76	1	4
2919	2	11	6	133	152	1	5
2920	2	10	5	34	87	1	7
2921	2	3	3	42	103	1	0
2922	2	3	11	186	33	1	3
2923	2	0	1	150	129	1	2
2924	2	5	6	182	166	1	0
2925	2	10	9	65	136	1	0
2926	2	0	0	169	27	1	0
2927	2	11	6	29	106	1	7
2928	2	1	11	140	64	1	7
2929	2	2	4	52	177	1	0
2930	2	6	9	169	25	1	4
2931	2	9	1	179	35	1	6
2932	2	8	4	184	158	1	1
2933	2	1	9	27	127	1	3
2934	2	3	5	67	133	1	3
2935	2	11	0	104	75	1	2
2936	2	8	5	127	53	1	7
2937	2	3	1	0	3	1	1
2938	2	9	1	171	126	1	2
2939	2	8	4	19	185	1	1
2940	2	10	4	59	116	1	4
2941	2	7	0	12	25	1	2
2942	2	4	6	92	173	1	5
2943	2	11	0	29	24	1	0
2944	2	2	5	169	165	1	2
2945	2	5	11	112	159	1	4
2946	2	1	1	95	87	1	2
2947	2	6	6	102	116	1	4
2948	2	11	1	122	107	1	2
2949	2	2	2	178	185	1	0
2950	2	1	9	106	151	1	7
2951	2	10	5	112	46	1	6
2952	2	9	7	7	175	1	2
2953	2	7	0	28	105	1	7
2954	2	1	0	66	167	1	5
2955	2	11	10	173	134	1	3
2956	2	5	6	132	133	1	1
2957	2	10	5	186	63	1	7
2958	2	10	2	173	164	1	6
2959	2	8	10	156	13	1	0
2960	2	2	2	129	120	1	7
2961	2	1	3	192	125	1	5
2962	2	5	8	71	12	1	3
2963	2	10	1	96	103	1	3
2964	2	7	1	113	146	1	7
2965	2	7	7	114	80	1	1
2966	2	11	6	167	4	1	1
2967	2	6	1	9	142	1	0
2968	2	9	8	158	163	1	4
2969	2	8	5	52	167	1	7
2970	2	5	5	13	57	1	7
2971	2	8	11	196	158	1	7
2972	2	10	1	93	183	1	7
2973	2	1	0	194	168	1	3
2974	2	5	8	90	162	1	4
2975	2	8	0	95	179	1	1
2976	2	2	1	126	35	1	6
2977	2	4	1	156	50	1	3
2978	2	6	11	55	117	1	3
2979	2	5	0	27	193	1	6
2980	2	10	7	172	150	1	1
2981	2	7	7	168	150	1	2
2982	2	0	8	135	188	1	0
2983	2	6	11	149	123	1	2
2984	2	9	1	44	187	1	2
2985	2	6	8	168	153	1	5
2986	2	6	4	107	155	1	3
2987	2	6	2	87	75	1	7
2988	2	2	11	105	154	1	4
2989	2	8	3	80	182	1	3
2990	2	3	10	159	182	1	4
2991	2	5	8	172	33	1	2
2992	2	8	11	177	163	1	5
2993	2	1	9	194	90	1	7
2994	2	9	10	170	181	1	6
2995	2	11	0	136	73	1	6
2996	2	8	2	27	6	1	6
2997	2	0	4	171	14	1	3
2998	2	2	2	73	174	1	4
2999	2	0	8	176	75	1	3
3000	3	10	3	28	25	1	4
3001	3	3	10	35	754	1	1
3002	3	11	0	139	89	1	6
3003	3	0	8	23	223	1	3
3004	3	9	11	6	574	1	3
3005	3	10	3	179	558	1	6
3006	3	7	2	150	284	1	0
3007	3	11	2	108	348	1	4
3008	3	3	1	195	344	1	1
3009	3	6	9	24	367	1	5
3010	3	4	8	11	747	1	7
3011	3	1	10	96	80	1	4
3012	3	9	11	92	591	1	3
3013	3	1	4	11	677	1	3
3014	3	1	4	59	103	1	6
3015	3	7	5	162	373	1	2
3016	3	5	11	53	686	1	4
3017	3	10	8	165	73	1	2
3018	3	11	6	62	167	1	7
3019	3	4	10	163	704	1	3
3020	3	5	0	196	57	1	3
3021	3	5	3	102	274	1	1
3022	3	9	10	183	322	1	3
3023	3	7	2	101	658	1	7
3024	3	4	11	35	252	1	4
3025	3	9	5	109	597	1	6
3026	3	3	1	35	521	1	7
3027	3	0	10	28	156	1	2
3028	3	6	6	152	65	1	6
3029	3	9	8	119	541	1	4
3030	3	0	10	174	738	1	1
3031	3	8	1	192	273	1	5
3032	3	4	0	111	161	1	7
3033	3	11	8	184	269	1	2
3034	3	1	2	160	305	1	3
3035	3	5	9	195	165	1	0
3036	3	5	5	125	19	1	1
3037	3	4	9	61	59	1	3
3038	3	1	1	21	749	1	7
3039	3	8	10	196	128	1	2
3040	3	7	8	140	169	1	4
3041	3	9	11	108	216	1	3
3042	3	4	7	102	687	1	5
3043	3	8	3	115	123	1	3
3044	3	1	9	86	21	1	3
3045	3	3	3	1	72	1	0
3046	3	1	8	8	338	1	1
3047	3	3	3	71	685	1	7
3048	3	8	3	33	740	1	7
3049	3	7	1	104	194	1	1
3050	3	10	6	110	362	1	6
3051	3	7	0	186	55	1	1
3052	3	6	3	186	347	1	1
3053	3	3	2	48	549	1	7
3054	3	6	3	46	285	1	7
3055	3	1	0	113	563	1	1
3056	3	10	3	138	15	1	1
3057	3	2	3	104	497	1	7
3058	3	6	0	15	168	1	6
3059	3	6	6	67	465	1	4
3060	3	11	2	187	569	1	7
3061	3	3	9	75	222	1	0
3062	3	11	0	138	62	1	5
3063	3	0	0	149	488	1	2
3064	3	8	9	20	190	1	1
3065	3	1	1	172	240	1	6
3066	3	9	9	63	592	1	0
3067	3	1	4	107	673	1	5
3068	3	3	3	171	733	1	5
3069	3	4	7	101	134	1	4
3070	3	5	7	192	74	1	0
3071	3	9	8	144	102	1	1
3072	3	3	5	129	271	1	2
3073	3	1	2	62	378	1	4
3074	3	7	9	139	720	1	4
3075	3	10	10	135	8	1	4
3076	3	1	1	34	270	1	1
3077	3	11	4	141	159	1	4
3078	3	9	3	53	734	1	5
3079	3	10	4	162	270	1	7
3080	3	0	4	23	649	1	6
3081	3	0	10	0	341	1	2
3082	3	4	8	41	759	1	7
3083	3	11	1	109	574	1	0
3084	3	1	5	176	152	1	0
3085	3	9	2	141	151	1	6
3086	3	0	5	78	373	1	0
3087	3	3	5	174	255	1	1
3088	3	8	3	104	635	1	2
3089	3	2	2	45	422	1	0
3090	3	11	4	85	421	1	3
3091	3	2	0	179	110	1	6
3092	3	7	5	56	204	1	7
3093	3	4	10	58	228	1	0
3094	3	3	1	102	336	1	4
3095	3	4	10	89	656	1	6
3096	3	8	4	84	28	1	1
3097	3	2	1	148	271	1	0
3098	3	9	6	111	353	1	5
3099	3	9	9	130	118	1	6
3100	3	3	0	65	45	1	6
3101	3	8	5	137	703	1	3
3102	3	6	9	17	680	1	5
3103	3	5	8	169	127	1	4
3104	3	4	6	170	418	1	5
3105	3	11	3	75	567	1	2
3106	3	6	9	170	388	1	2
3107	3	9	4	77	415	1	0
3108	3	4	7	53	440	1	5
3109	3	7	8	113	691	1	3
3110	3	7	4	188	173	1	1
3111	3	8	1	169	648	1	5
3112	3	3	3	172	317	1	3
3113	3	2	7	6	47	1	3
3114	3	9	6	196	74	1	7
3115	3	10	7	147	199	1	6
3116	3	6	1	62	151	1	0
3117	3	6	0	56	180	1	7
3118	3	8	2	63	124	1	7
3119	3	7	7	170	543	1	5
3120	3	9	8	184	516	1	6
3121	3	7	7	40	761	1	7
3122	3	4	8	192	253	1	4
3123	3	7	7	160	244	1	4
3124	3	1	4	182	292	1	3
3125	3	5	2	81	553	1	1
3126	3	2	11	59	392	1	2
3127	3	3	5	16	424	1	6
3128	3	8	3	119	425	1	0
3129	3	6	9	99	598	1	0
3130	3	6	4	122	6	1	5
3131	3	6	7	107	551	1	3
3132	3	3	0	69	446	1	7
3133	3	6	11	86	684	1	6
3134	3	2	6	119	130	1	0
3135	3	9	1	144	678	1	0
3136	3	10	2	109	138	1	7
3137	3	0	3	66	388	1	5
3138	3	7	4	83	345	1	6
3139	3	6	0	64	83	1	7
3140	3	11	3	138	53	1	5
3141	3	10	0	17	667	1	0
3142	3	3	3	51	20	1	2
3143	3	2	9	121	685	1	1
3144	3	3	5	119	716	1	4
3145	3	2	2	155	621	1	1
3146	3	4	4	27	592	1	0
3147	3	9	11	173	384	1	6
3148	3	3	1	19	606	1	3
3149	3	11	9	77	700	1	1
3150	3	0	10	88	545	1	6
3151	3	5	0	17	518	1	5
3152	3	6	5	125	108	1	6
3153	3	10	6	117	724	1	2
3154	3	2	9	187	534	1	4
3155	3	8	11	123	476	1	6
3156	3	9	1	68	330	1	3
3157	3	4	9	115	249	1	7
3158	3	9	0	171	388	1	5
3159	3	7	3	83	186	1	7
3160	3	5	9	66	348	1	4
3161	3	11	8	70	569	1	0
3162	3	3	7	21	247	1	6
3163	3	8	10	194	246	1	7
3164	3	11	1	125	458	1	0
3165	3	4	4	56	414	1	3
3166	3	10	8	148	377	1	7
3167	3	8	5	88	435	1	5
3168	3	11	4	116	277	1	4
3169	3	3	5	30	738	1	3
3170	3	1	3	190	548	1	2
3171	3	3	11	189	495	1	4
3172	3	9	1	194	537	1	4
3173	3	3	2	75	232	1	5
3174	3	4	4	3	725	1	2
3175	3	0	11	13	566	1	4
3176	3	2	0	163	502	1	1
3177	3	9	7	72	480	1	7
3178	3	5	7	47	52	1	4
3179	3	1	1	16	410	1	7
3180	3	9	2	161	702	1	0
3181	3	2	3	144	311	1	1
3182	3	1	8	142	426	1	3
3183	3	6	9	115	453	1	4
3184	3	6	9	78	582	1	0
3185	3	11	4	25	212	1	3
3186	3	10	2	20	160	1	3
3187	3	8	6	19	160	1	0
3188	3	7	4	176	608	1	7
3189	3	0	11	59	295	1	4
3190	3	7	4	18	703	1	3
3191	3	10	6	150	677	1	3
3192	3	1	4	139	230	1	2
3193	3	2	4	18	61	1	2
3194	3	9	7	191	582	1	4
3195	3	1	11	119	705	1	4
3196	3	6	7	69	512	1	7
3197	3	1	11	153	40	1	6
3198	3	5	1	154	256	1	0
3199	3	3	10	172	589	1	0
3200	3	4	7	147	41	1	2
3201	3	8	2	166	452	1	4
3202	3	9	1	111	650	1	7
3203	3	7	5	89	418	1	5
3204	3	10	6	26	164	1	5
3205	3	11	8	126	295	1	6
3206	3	0	4	116	90	1	5
3207	3	5	10	29	413	1	0
3208	3	8	3	118	423	1	0
3209	3	8	10	92	637	1	7
3210	3	7	4	194	52	1	3
3211	3	8	11	33	294	1	7
3212	3	7	11	31	29	1	3
3213	3	2	8	79	564	1	0
3214	3	6	7	23	230	1	1
3215	3	1	11	165	157	1	7
3216	3	4	6	130	722	1	4
3217	3	7	8	120	249	1	7
3218	3	2	1	98	195	1	2
3219	3	4	0	106	348	1	4
3220	3	4	2	185	305	1	7
3221	3	7	5	137	495	1	5
3222	3	8	7	195	556	1	6
3223	3	5	9	48	714	1	3
3224	3	6	5	59	420	1	0
3225	3	11	6	121	722	1	6
3226	3	10	0	166	155	1	7
3227	3	2	1	128	604	1	5
3228	3	7	0	25	538	1	7
3229	3	11	1	36	419	1	2
3230	3	7	10	67	346	1	6
3231	3	1	5	84	690	1	6
3232	3	10	9	183	499	1	0
3233	3	1	3	60	646	1	4
3234	3	11	10	23	444	1	1
3235	3	11	11	25	454	1	2
3236	3	4	0	7	47	1	5
3237	3	4	2	91	383	1	6
3238	3	3	2	135	421	1	2
3239	3	2	9	20	624	1	6
3240	3	10	3	61	509	1	2
3241	3	7	4	163	260	1	7
3242	3	10	10	2	476	1	4
3243	3	8	5	40	75	1	7
3244	3	9	11	76	654	1	6
3245	3	4	6	116	309	1	3
3246	3	7	9	27	242	1	6
3247	3	5	0	147	302	1	4
3248	3	10	9	101	281	1	0
3249	3	10	4	190	50	1	7
3250	3	3	10	155	360	1	3
3251	3	3	10	158	256	1	2
3252	3	1	4	160	661	1	0
3253	3	7	11	8	593	1	5
3254	3	2	11	23	302	1	5
3255	3	6	8	44	205	1	2
3256	3	5	2	135	513	1	4
3257	3	4	1	123	302	1	5
3258	3	7	10	19	144	1	3
3259	3	11	1	172	406	1	5
3260	3	6	7	3	270	1	1
3261	3	5	9	172	766	1	4
3262	3	6	10	163	380	1	1
3263	3	3	9	120	25	1	5
3264	3	3	11	165	64	1	7
3265	3	4	2	166	418	1	1
3266	3	0	1	9	311	1	7
3267	3	1	6	60	550	1	2
3268	3	7	9	94	686	1	6
3269	3	11	10	186	158	1	6
3270	3	1	4	125	630	1	6
3271	3	0	7	176	379	1	3
3272	3	7	10	60	371	1	1
3273	3	5	0	139	660	1	5
3274	3	6	7	70	194	1	1
3275	3	1	0	169	217	1	0
3276	3	5	1	62	128	1	3
3277	3	8	3	53	600	1	3
3278	3	5	4	37	610	1	0
3279	3	2	2	33	553	1	4
3280	3	1	0	169	26	1	2
3281	3	5	0	60	602	1	5
3282	3	2	11	67	53	1	2
3283	3	6	7	134	116	1	1
3284	3	7	7	92	525	1	1
3285	3	8	11	56	629	1	0
3286	3	10	10	133	308	1	7
3287	3	0	6	15	490	1	6
3288	3	10	1	27	502	1	7
3289	3	1	1	82	622	1	2
3290	3	2	6	70	639	1	5
3291	3	9	8	135	301	1	7
3292	3	9	10	110	101	1	1
3293	3	10	6	196	564	1	3
3294	3	7	7	58	423	1	5
3295	3	6	5	106	747	1	1
3296	3	6	5	80	681	1	4
3297	3	2	1	175	485	1	1
3298	3	1	11	23	442	1	1
3299	3	11	9	95	133	1	0
3300	3	8	6	143	337	1	1
3301	3	5	4	170	433	1	0
3302	3	9	9	79	360	1	1
3303	3	8	3	54	158	1	7
3304	3	1	1	89	569	1	5
3305	3	4	8	146	231	1	6
3306	3	9	9	157	691	1	0
3307	3	10	2	177	273	1	0
3308	3	4	5	179	316	1	5
3309	3	0	1	46	146	1	6
3310	3	2	1	189	648	1	0
3311	3	11	6	135	220	1	6
3312	3	7	4	87	161	1	5
3313	3	11	0	83	581	1	1
3314	3	2	10	40	632	1	0
3315	3	1	7	69	453	1	6
3316	3	9	3	113	424	1	4
3317	3	8	1	29	353	1	6
3318	3	4	8	173	694	1	7
3319	3	10	6	78	46	1	3
3320	3	9	4	14	7	1	3
3321	3	3	4	196	140	1	4
3322	3	5	11	30	7	1	7
3323	3	6	8	44	132	1	6
3324	3	11	1	58	512	1	5
3325	3	6	0	189	43	1	6
3326	3	7	9	19	320	1	6
3327	3	6	4	181	655	1	6
3328	3	1	2	103	21	1	5
3329	3	9	1	117	706	1	5
3330	3	6	9	27	249	1	6
3331	3	6	4	134	80	1	6
3332	3	11	2	86	226	1	5
3333	3	1	8	130	648	1	1
3334	3	8	11	49	357	1	5
3335	3	10	2	37	241	1	1
3336	3	4	10	50	177	1	2
3337	3	1	7	45	643	1	7
3338	3	9	10	194	593	1	7
3339	3	9	10	164	650	1	5
3340	3	5	7	38	450	1	1
3341	3	7	9	161	310	1	4
3342	3	0	4	90	519	1	1
3343	3	7	5	115	38	1	0
3344	3	4	9	19	660	1	1
