tag	layer	target	N	C	H	W	bit
106226	53	0	7	184	0	1	2
106227	53	0	38	120	1	1	6
106228	53	0	332	20	1	2	6
106229	53	0	162	160	2	1	0
106230	53	0	316	17	0	2	4
106231	53	0	116	191	0	1	1
106232	53	0	324	180	0	1	2
106233	53	0	355	76	0	0	5
106234	53	0	28	75	1	1	6
106235	53	0	74	62	2	1	2
106236	53	0	87	44	0	2	6
106237	53	0	317	174	0	1	2
106238	53	0	118	118	2	1	7
106239	53	0	130	170	0	1	4
106240	53	0	346	139	0	0	7
106241	53	0	176	150	1	2	6
106242	53	0	353	64	1	1	3
106243	53	0	196	123	0	0	6
106244	53	0	292	91	2	1	4
106245	53	0	11	168	1	1	0
106246	53	0	289	175	2	0	7
106247	53	0	146	58	2	1	3
106248	53	0	325	48	2	1	2
106249	53	0	321	24	2	2	0
106250	53	0	158	112	0	2	5
106251	53	0	374	33	0	1	5
106252	53	0	382	106	0	0	2
106253	53	0	276	93	2	2	4
106254	53	0	84	65	1	1	5
106255	53	0	58	119	0	0	3
106256	53	0	346	185	2	1	5
106257	53	0	46	101	0	1	1
106258	53	0	232	94	2	2	4
106259	53	0	299	97	2	1	1
106260	53	0	345	59	1	0	5
106261	53	0	312	56	2	0	7
106262	53	0	358	77	2	1	1
106263	53	0	71	11	0	1	7
106264	53	0	59	24	0	2	2
106265	53	0	198	116	1	2	6
106266	53	0	300	190	2	0	6
106267	53	0	335	25	1	2	6
106268	53	0	143	8	2	1	3
106269	53	0	227	113	0	1	1
106270	53	0	351	94	2	2	5
106271	53	0	31	101	1	0	1
106272	53	0	232	23	2	0	0
106273	53	0	25	85	0	0	3
106274	53	0	35	141	0	2	3
106275	53	0	119	84	0	2	0
106276	53	0	141	37	0	2	4
106277	53	0	89	28	2	0	2
106278	53	0	7	91	0	2	5
106279	53	0	8	44	1	0	2
106280	53	0	379	107	2	0	1
106281	53	0	243	114	1	2	1
106282	53	0	231	128	0	2	0
106283	53	0	372	168	2	1	7
106284	53	0	329	7	0	1	6
106285	53	0	218	175	0	1	7
106286	53	0	37	20	1	2	2
106287	53	0	33	32	1	2	5
106288	53	0	195	152	2	1	7
106289	53	0	258	154	1	0	1
106290	53	0	335	166	2	2	3
106291	53	0	220	115	0	1	5
106292	53	0	232	102	1	2	1
106293	53	0	160	109	1	2	4
106294	53	0	191	39	2	1	1
106295	53	0	46	21	0	1	1
106296	53	0	381	189	1	0	0
106297	53	0	300	143	2	1	1
106298	53	0	210	90	2	1	0
106299	53	0	147	153	1	1	1
106300	53	0	295	129	0	0	7
106301	53	0	114	27	1	2	5
106302	53	0	58	71	2	0	6
106303	53	0	287	159	2	2	0
106304	53	0	311	168	2	1	0
106305	53	0	92	69	2	1	5
106306	53	0	179	1	0	0	6
106307	53	0	35	36	2	2	0
106308	53	0	46	191	2	0	6
106309	53	0	214	116	1	0	5
106310	53	0	159	184	1	2	1
106311	53	0	26	39	0	2	0
106312	53	0	345	20	1	1	6
106313	53	0	248	155	1	1	4
106314	53	0	110	131	0	1	6
106315	53	0	56	72	2	2	7
106316	53	0	269	170	1	0	3
106317	53	0	202	153	0	0	3
106318	53	0	154	54	0	1	4
106319	53	0	167	30	0	1	6
106320	53	0	89	33	1	2	3
106321	53	0	256	143	2	1	1
106322	53	0	203	189	0	1	0
106323	53	0	235	19	1	2	6
106324	53	0	293	103	2	2	6
106325	53	0	148	29	1	0	5
106326	53	0	87	158	1	2	5
106327	53	0	45	111	0	0	6
106328	53	0	301	102	2	0	6
106329	53	0	158	190	1	0	5
106330	53	0	86	19	2	2	1
106331	53	0	271	130	0	1	5
106332	53	0	372	165	0	0	1
106333	53	0	74	65	0	0	2
106334	53	0	335	19	0	2	7
106335	53	0	237	144	2	1	5
106336	53	0	321	80	0	1	1
106337	53	0	240	113	2	1	4
106338	53	0	302	14	1	2	1
106339	53	0	158	118	1	0	0
106340	53	0	188	73	0	2	1
106341	53	0	314	152	2	1	7
106342	53	0	297	141	2	0	7
106343	53	0	292	166	0	1	7
106344	53	0	256	38	0	1	1
106345	53	0	175	182	0	2	2
106346	53	0	20	63	2	1	7
106347	53	0	268	133	2	0	5
106348	53	0	190	72	1	1	5
106349	53	0	347	153	0	2	5
106350	53	0	33	84	0	2	6
106351	53	0	145	64	2	2	2
106352	53	0	170	20	2	2	2
106353	53	0	179	79	2	2	6
106354	53	0	66	152	2	0	4
106355	53	0	286	96	2	1	2
106356	53	0	343	179	2	2	1
106357	53	0	330	171	1	2	5
106358	53	0	9	92	1	0	3
106359	53	0	174	124	0	0	2
106360	53	0	79	19	1	0	0
106361	53	0	338	86	2	0	6
106362	53	0	78	41	0	2	2
106363	53	0	369	112	0	1	5
106364	53	0	346	184	0	1	4
106365	53	0	383	114	0	2	3
106366	53	0	158	120	0	1	7
106367	53	0	236	72	1	2	6
106368	53	0	82	51	2	0	4
106369	53	0	26	164	1	1	1
106370	53	0	364	132	0	1	1
106371	53	0	82	69	1	2	2
106372	53	0	223	23	0	1	5
106373	53	0	13	106	0	1	5
106374	53	0	120	98	0	1	3
106375	53	0	14	81	0	2	5
106376	53	0	74	35	0	1	7
106377	53	0	356	35	2	1	7
106378	53	0	315	1	0	0	4
106379	53	0	110	38	2	2	6
106380	53	0	56	73	0	1	1
106381	53	0	24	61	1	2	7
106382	53	0	32	28	1	2	0
106383	53	0	323	131	2	0	2
106384	53	0	149	109	0	2	5
106385	53	0	123	146	1	0	1
106386	53	0	268	92	0	2	0
106387	53	0	199	120	0	2	6
106388	53	0	191	64	2	0	5
106389	53	0	34	88	0	2	1
106390	53	0	297	188	1	0	0
106391	53	0	180	139	1	2	2
106392	53	0	350	118	2	1	2
106393	53	0	69	16	2	1	0
106394	53	0	150	51	0	0	0
106395	53	0	161	79	2	1	7
106396	53	0	129	9	2	0	4
106397	53	0	182	12	2	1	4
106398	53	0	63	94	1	1	7
106399	53	0	197	86	0	1	7
106400	53	0	188	132	1	0	6
106401	53	0	40	110	2	0	4
106402	53	0	164	26	0	1	4
106403	53	0	156	114	2	2	6
106404	53	0	85	176	1	1	7
106405	53	0	21	186	1	2	6
106406	53	0	140	163	0	0	6
106407	53	0	186	131	2	2	2
106408	53	0	15	36	2	2	7
106409	53	0	17	32	0	0	5
106410	53	0	185	98	2	0	2
106411	53	0	347	115	1	1	7
106412	53	0	39	146	0	2	5
106413	53	0	203	80	2	1	3
106414	53	0	58	6	2	0	7
106415	53	0	265	99	2	0	4
106416	53	0	133	180	1	0	4
106417	53	0	355	125	0	0	2
106418	53	0	37	115	0	2	7
106419	53	0	44	174	1	2	5
106420	53	0	363	16	2	2	4
106421	53	0	153	40	2	2	2
106422	53	0	185	130	0	0	3
106423	53	0	71	60	1	0	5
106424	53	0	283	146	1	1	2
106425	53	0	313	22	0	1	6
106426	53	0	367	184	1	2	6
106427	53	0	209	147	0	0	5
106428	53	0	328	18	1	1	5
106429	53	0	65	141	2	2	2
106430	53	0	66	110	2	0	1
106431	53	0	265	39	1	0	2
106432	53	0	165	181	0	1	4
106433	53	0	40	64	0	2	4
106434	53	0	64	160	1	2	1
106435	53	0	257	164	0	2	2
106436	53	0	87	168	2	2	5
106437	53	0	288	10	0	0	0
106438	53	0	328	147	1	2	3
106439	53	0	292	106	2	2	0
106440	53	0	254	160	2	1	4
106441	53	0	247	62	2	1	4
106442	53	0	232	18	2	0	2
106443	53	0	225	106	1	1	3
106444	53	0	174	155	0	1	5
106445	53	0	375	88	1	0	5
106446	53	0	263	143	0	1	3
106447	53	0	238	31	1	1	3
106448	53	0	72	24	0	1	6
106449	53	0	315	107	0	0	5
106450	53	0	295	184	1	0	2
106451	53	0	255	131	1	1	4
106452	53	0	254	5	0	1	7
106453	53	0	123	55	2	1	0
106454	53	0	25	72	1	2	7
106455	53	0	146	137	0	0	6
106456	53	0	68	67	2	1	6
106457	53	0	187	11	1	0	3
106458	53	0	185	141	1	0	6
106459	53	0	258	115	2	1	1
106460	53	0	65	24	1	1	5
106461	53	0	285	93	0	0	6
106462	53	0	256	10	0	0	2
106463	53	0	365	85	1	2	7
106464	53	0	76	155	2	0	5
106465	53	0	313	81	0	1	4
106466	53	0	303	86	2	2	7
106467	53	0	362	144	1	1	0
106468	53	0	188	84	2	0	6
106469	53	0	298	78	2	2	0
106470	53	0	305	121	1	2	3
106471	53	0	369	13	2	1	2
106472	53	0	268	161	2	2	6
106473	53	0	75	174	0	0	1
106474	53	0	97	4	1	1	6
106475	53	0	77	105	2	0	6
106476	53	0	256	156	1	2	0
106477	53	0	361	35	2	0	5
106478	53	0	339	122	2	1	5
106479	53	0	88	117	2	1	5
106480	53	0	346	184	2	2	4
106481	53	0	312	123	0	0	4
106482	53	0	285	76	0	1	4
106483	53	0	360	53	2	2	7
106484	53	0	162	122	1	2	4
106485	53	0	147	31	2	2	6
106486	53	0	202	88	0	1	0
106487	53	0	147	182	0	1	7
106488	53	0	335	65	2	1	3
106489	53	0	103	137	1	2	4
106490	53	0	70	27	2	2	3
106491	53	0	124	12	2	2	3
106492	53	0	326	59	0	0	6
106493	53	0	169	183	1	0	2
106494	53	0	2	140	0	1	7
106495	53	0	244	166	0	1	5
106496	53	0	146	165	0	0	3
106497	53	0	273	189	2	0	2
106498	53	0	213	45	0	1	7
106499	53	0	95	191	1	0	0
106500	53	0	152	145	2	0	5
106501	53	0	145	116	2	2	7
106502	53	0	68	129	1	1	3
106503	53	0	57	84	0	2	7
106504	53	0	331	65	2	0	0
106505	53	0	377	86	1	2	3
106506	53	0	89	156	2	1	6
106507	53	0	263	83	0	1	1
106508	53	0	94	35	1	1	3
106509	53	0	3	66	1	0	7
106510	53	0	136	84	1	2	0
106511	53	0	133	167	1	2	3
106512	53	0	31	170	0	1	4
106513	53	0	81	103	2	2	4
106514	53	0	353	30	2	1	5
106515	53	0	314	56	0	0	7
106516	53	0	78	116	2	2	5
106517	53	0	212	179	2	1	3
106518	53	0	126	174	2	0	7
106519	53	0	270	180	1	0	1
106520	53	0	31	140	2	0	2
106521	53	0	84	83	2	1	1
106522	53	0	348	52	2	2	7
106523	53	0	46	130	1	0	7
106524	53	0	67	131	1	1	0
106525	53	0	286	118	2	1	0
106526	53	0	202	65	0	2	3
106527	53	0	296	18	0	1	5
106528	53	0	358	16	2	0	1
106529	53	0	241	8	1	1	2
106530	53	0	69	164	2	2	6
106531	53	0	191	97	1	1	6
106532	53	0	41	174	2	2	2
106533	53	0	334	89	0	0	6
106534	53	0	270	32	2	0	0
106535	53	0	11	76	1	2	6
106536	53	0	272	97	0	0	7
106537	53	0	177	39	1	0	1
106538	53	0	16	169	1	2	0
106539	53	0	123	52	0	0	0
106540	53	0	228	153	2	2	0
106541	53	0	125	189	0	1	7
106542	53	0	119	138	0	0	2
106543	53	0	257	74	0	2	5
106544	53	0	295	153	2	1	3
106545	53	0	154	36	2	2	3
106546	53	0	211	76	1	0	2
106547	53	0	320	173	1	2	7
106548	53	0	24	88	2	2	6
106549	53	0	268	81	2	1	6
106550	53	0	76	76	1	0	7
106551	53	0	123	57	1	2	2
106552	53	0	237	14	2	1	6
106553	53	0	285	135	0	1	3
106554	53	0	130	52	1	2	1
106555	53	0	230	94	0	2	3
106556	53	0	26	68	1	2	0
106557	53	0	37	48	2	2	3
106558	53	0	245	53	1	1	0
106559	53	0	108	48	2	0	7
106560	53	0	124	178	2	2	3
106561	53	0	203	61	2	1	4
106562	53	0	194	119	2	2	5
106563	53	0	157	66	1	2	7
106564	53	0	238	25	2	1	5
106565	53	0	104	94	1	1	0
106566	53	0	288	56	2	0	0
106567	53	0	133	141	2	2	6
106568	53	0	151	39	0	1	3
106569	53	0	194	145	0	1	5
106570	53	0	131	125	2	2	7
106571	53	0	235	43	2	1	2
106572	53	0	71	184	2	1	2
106573	53	0	277	164	0	2	0
106574	53	0	38	171	0	0	6
106575	53	0	70	161	0	0	2
106576	53	0	4	55	2	1	5
106577	53	0	30	158	2	2	7
106578	53	0	337	124	0	0	6
106579	53	0	6	4	2	2	4
106580	53	0	274	73	0	2	6
106581	53	0	91	27	0	2	2
106582	53	0	123	49	2	2	4
106583	53	0	181	68	1	0	5
106584	53	0	207	117	2	0	3
106585	53	0	153	175	0	2	0
106586	53	0	47	103	1	1	7
106587	53	0	28	163	0	2	2
106588	53	0	42	127	1	2	5
106589	53	0	289	24	2	0	3
106590	53	0	108	177	2	1	4
106591	53	0	23	19	2	1	0
106592	53	0	91	80	0	0	2
106593	53	0	364	101	0	1	2
106594	53	0	288	61	2	1	5
106595	53	0	196	189	0	2	1
106596	53	0	256	190	1	0	1
106597	53	0	223	59	0	1	6
106598	53	0	167	7	2	1	7
106599	53	0	251	58	1	2	6
106600	53	0	221	47	2	2	6
106601	53	0	43	158	1	0	1
106602	53	0	42	68	0	1	2
106603	53	0	378	99	1	1	1
106604	53	0	46	1	1	1	5
106605	53	0	138	26	0	0	2
106606	53	0	220	114	2	2	6
106607	53	0	52	6	0	1	1
106608	53	0	305	153	1	1	0
106609	53	0	149	105	1	0	3
106610	53	0	292	133	0	2	6
106611	53	0	86	35	1	1	4
106612	53	0	252	37	0	0	6
106613	53	0	141	107	1	1	1
106614	53	0	184	64	0	2	7
106615	53	0	304	157	0	1	1
106616	53	0	69	77	0	1	5
106617	53	0	317	97	1	1	5
106618	53	0	220	166	2	0	4
106619	53	0	164	154	2	0	7
106620	53	0	160	45	1	1	4
106621	53	0	376	177	2	1	3
106622	53	0	166	96	1	1	5
106623	53	0	58	144	0	2	2
106624	53	0	349	140	0	2	7
106625	53	0	362	53	1	1	1
106626	53	0	209	172	1	0	4
106627	53	0	123	64	2	0	6
106628	53	0	193	18	1	2	7
106629	53	0	298	102	2	2	6
106630	53	0	278	9	1	2	1
106631	53	0	55	63	2	2	5
106632	53	0	85	165	2	0	6
106633	53	0	169	110	0	0	1
106634	53	0	132	56	2	2	3
106635	53	0	228	95	1	1	2
106636	53	0	176	6	1	0	4
106637	53	0	212	21	0	2	2
106638	53	0	178	79	1	1	3
106639	53	0	266	123	1	1	1
106640	53	0	224	184	2	1	5
106641	53	0	34	76	0	2	1
106642	53	0	11	87	2	0	2
106643	53	0	379	62	2	0	2
106644	53	0	169	143	1	1	3
106645	53	0	207	161	0	0	6
106646	53	0	202	7	2	2	3
106647	53	0	230	151	1	1	0
106648	53	0	360	54	0	1	1
106649	53	0	295	26	2	0	5
106650	53	0	166	50	1	0	4
106651	53	0	343	125	2	2	5
106652	53	0	305	99	2	1	1
106653	53	0	178	90	1	2	2
106654	53	0	344	180	1	2	1
106655	53	0	344	34	1	0	3
106656	53	0	156	29	0	1	2
106657	53	0	261	99	1	2	2
106658	53	0	294	98	1	0	7
106659	53	0	325	137	2	2	2
106660	53	0	284	42	1	1	2
106661	53	0	95	80	1	2	0
106662	53	0	183	2	1	0	3
106663	53	0	196	143	2	2	7
106664	53	0	209	175	1	1	7
106665	53	0	250	42	0	2	0
106666	53	0	112	74	0	1	3
106667	53	0	275	73	0	1	7
106668	53	0	281	130	0	2	1
106669	53	0	137	139	1	2	0
106670	53	0	368	112	2	0	6
106671	53	0	52	188	2	0	4
106672	53	0	16	115	1	1	1
106673	53	0	224	30	0	0	5
106674	53	0	363	156	2	1	2
106675	53	0	315	35	0	0	0
106676	53	0	291	89	2	1	2
106677	53	0	165	180	1	1	4
106678	53	0	263	173	0	0	6
106679	53	0	30	70	2	0	2
106680	53	0	127	37	2	1	3
106681	53	0	346	100	1	0	4
106682	53	0	321	106	1	1	1
106683	53	0	324	23	1	2	4
106684	53	0	355	94	1	1	5
106685	53	0	297	0	2	0	7
106686	53	0	325	170	2	1	1
106687	53	0	273	101	0	1	3
106688	53	0	253	68	1	1	5
106689	53	0	280	147	0	2	7
106690	53	0	175	174	0	0	1
106691	53	0	320	117	0	0	2
106692	53	0	225	116	0	1	3
106693	53	0	352	33	2	1	2
106694	53	0	140	23	2	1	4
106695	53	0	42	95	2	2	2
106696	53	0	26	101	2	1	3
106697	53	0	219	167	0	2	1
106698	53	0	0	54	1	0	2
106699	53	0	303	57	2	2	7
106700	53	0	4	2	2	1	1
106701	53	0	216	177	0	1	1
106702	53	0	117	98	0	2	1
106703	53	0	52	80	1	1	2
106704	53	0	195	34	2	2	2
106705	53	0	35	135	2	0	2
106706	53	0	225	89	2	0	2
106707	53	0	210	157	2	1	3
106708	53	0	44	25	0	0	6
106709	53	0	179	109	1	0	3
106710	53	0	141	165	0	0	4
106711	53	0	353	6	2	1	3
106712	53	0	265	155	2	0	6
106713	53	0	151	165	0	0	7
106714	53	0	197	28	0	1	1
106715	53	0	270	3	1	1	2
106716	53	0	198	145	1	1	2
106717	53	0	241	18	0	2	1
106718	53	0	7	67	0	0	0
106719	53	0	203	129	1	2	6
106720	53	0	216	179	1	0	2
106721	53	0	142	21	1	0	3
106722	53	0	79	137	1	1	1
106723	53	0	158	178	1	2	3
106724	53	0	29	62	0	1	1
106725	53	0	232	156	2	0	4
106726	53	0	341	189	2	2	2
106727	53	0	61	3	2	0	0
106728	53	0	83	127	1	2	4
106729	53	0	85	95	0	2	4
106730	53	0	375	30	0	1	6
106731	53	0	139	134	0	1	1
106732	53	0	254	116	2	1	0
106733	53	0	255	145	0	1	2
106734	53	0	130	26	2	2	1
106735	53	0	116	189	2	0	0
106736	53	0	6	62	0	1	5
106737	53	0	196	38	0	0	6
106738	53	0	114	82	0	1	5
106739	53	0	138	19	2	1	1
106740	53	0	257	172	0	0	3
106741	53	0	264	11	1	0	7
106742	53	0	144	79	1	0	7
106743	53	0	4	94	0	1	4
106744	53	0	378	159	0	1	5
106745	53	0	302	126	0	2	3
106746	53	0	77	1	1	0	3
106747	53	0	277	88	2	2	0
106748	53	0	171	0	2	1	4
106749	53	0	53	52	2	0	6
106750	53	0	251	15	0	2	4
106751	53	0	47	11	0	2	6
106752	53	0	358	95	1	2	1
106753	53	0	297	24	2	0	6
106754	53	0	38	151	2	0	6
106755	53	0	339	33	0	1	4
106756	53	0	161	100	2	2	5
106757	53	0	162	115	1	0	1
106758	53	0	103	34	2	0	2
106759	53	0	54	42	1	1	5
106760	53	0	208	30	2	1	3
106761	53	0	231	78	1	1	1
106762	53	0	46	40	2	1	0
106763	53	0	110	83	0	0	3
106764	53	0	182	101	2	0	4
106765	53	0	133	44	0	1	7
106766	53	0	284	191	2	0	1
106767	53	0	236	26	0	0	0
106768	53	0	31	56	0	0	6
106769	53	0	190	175	2	2	1
106770	53	0	298	150	1	0	0
106771	53	0	33	50	2	1	2
106772	53	0	47	84	0	0	7
106773	53	0	25	43	2	1	6
106774	53	0	254	7	1	2	6
106775	53	0	88	90	0	0	4
106776	53	0	143	114	0	0	3
106777	53	0	331	75	1	1	7
106778	53	0	31	22	1	1	2
106779	53	0	214	51	2	2	3
106780	53	0	322	139	0	1	5
106781	53	0	245	139	1	1	5
106782	53	0	198	69	0	0	5
106783	53	0	305	56	0	1	0
106784	53	0	241	135	1	2	3
106785	53	0	81	25	0	2	3
106786	53	0	136	136	2	0	3
106787	53	0	294	99	1	0	2
106788	53	0	121	151	1	2	5
106789	53	0	302	7	2	2	5
106790	53	0	290	144	0	2	3
106791	53	0	252	138	1	0	7
106792	53	0	19	23	0	0	3
106793	53	0	10	134	1	0	5
106794	53	0	314	51	0	1	2
106795	53	0	165	15	0	0	2
106796	53	0	56	134	1	0	5
106797	53	0	360	169	1	2	1
106798	53	0	172	77	1	0	2
106799	53	0	374	111	2	1	5
106800	53	0	89	181	2	2	5
106801	53	0	114	170	2	0	6
106802	53	0	157	187	2	1	2
106803	53	0	90	186	0	2	6
106804	53	0	290	8	0	2	5
106805	53	0	313	56	2	2	1
106806	53	0	254	36	1	2	1
106807	53	0	121	88	1	0	1
106808	53	0	362	171	2	2	5
106809	53	0	228	2	1	0	3
106810	53	0	354	17	1	1	1
106811	53	0	368	0	0	1	7
106812	53	0	375	107	0	1	7
106813	53	0	193	89	2	1	1
106814	53	0	245	147	2	2	3
106815	53	0	83	115	0	0	4
106816	53	0	10	81	1	0	1
106817	53	0	175	43	1	0	1
106818	53	0	280	23	1	2	7
106819	53	0	360	7	1	2	2
106820	53	0	310	111	0	0	1
106821	53	0	169	52	0	1	4
106822	53	0	338	72	1	0	1
106823	53	0	25	100	2	2	7
106824	53	0	78	13	1	0	6
106825	53	0	44	75	2	2	7
106826	53	0	102	24	0	0	2
106827	53	0	326	74	0	1	1
106828	53	0	157	101	1	1	4
106829	53	0	46	164	2	1	2
106830	53	0	189	97	1	0	7
106831	53	0	22	67	1	1	4
106832	53	0	115	68	2	0	2
106833	53	0	356	170	0	0	5
106834	53	0	277	105	2	0	0
106835	53	0	198	133	1	2	7
106836	53	0	293	60	1	1	1
106837	53	0	202	182	0	2	2
106838	53	0	61	114	0	0	3
106839	53	0	98	32	0	1	1
106840	53	0	349	111	0	2	2
106841	53	0	304	66	1	2	1
106842	53	0	44	99	2	1	5
106843	53	0	141	133	1	0	6
106844	53	0	57	106	0	0	1
106845	53	0	54	144	0	1	5
106846	53	0	210	67	1	2	7
106847	53	0	292	155	1	0	2
106848	53	0	141	103	0	2	6
106849	53	0	19	101	1	2	3
106850	53	0	25	190	1	1	5
106851	53	0	10	86	1	1	4
106852	53	0	251	178	2	0	3
106853	53	0	68	76	2	1	5
106854	53	0	137	186	1	2	1
106855	53	0	96	113	0	1	7
106856	53	0	264	95	0	2	2
106857	53	0	33	79	2	2	6
106858	53	0	69	134	2	0	2
106859	53	0	98	51	0	0	0
106860	53	0	233	12	1	2	3
106861	53	0	140	94	1	2	6
106862	53	0	325	31	2	0	3
106863	53	0	190	125	2	1	2
106864	53	0	242	150	2	1	5
106865	53	0	83	66	2	2	1
106866	53	0	145	7	1	0	2
106867	53	0	292	54	0	2	3
106868	53	0	346	52	1	2	6
106869	53	0	262	5	2	0	7
106870	53	0	67	165	0	2	0
106871	53	0	114	64	2	1	4
106872	53	0	216	96	1	1	4
106873	53	0	111	119	1	2	6
106874	53	0	299	26	0	2	5
106875	53	0	287	165	2	2	4
106876	53	0	152	175	0	1	1
106877	53	0	172	70	2	1	4
106878	53	0	133	167	2	2	4
106879	53	0	96	38	2	0	0
106880	53	0	307	103	2	1	2
106881	53	0	369	6	2	1	4
106882	53	0	132	107	1	1	0
106883	53	0	298	181	2	0	5
106884	53	0	371	182	0	2	7
106885	53	0	343	91	2	1	2
106886	53	0	336	142	0	1	1
106887	53	0	241	32	2	1	2
106888	53	0	348	85	2	0	3
106889	53	0	181	57	2	1	6
106890	53	0	169	95	1	2	4
106891	53	0	237	30	1	0	1
106892	53	0	241	49	2	0	6
106893	53	0	271	76	1	0	2
106894	53	0	70	51	1	1	7
106895	53	0	73	80	2	0	1
106896	53	0	249	85	2	0	5
106897	53	0	324	14	0	1	4
106898	53	0	107	43	2	0	7
106899	53	0	45	33	2	1	6
106900	53	0	206	109	1	1	0
106901	53	0	19	136	0	2	5
106902	53	0	7	82	2	0	0
106903	53	0	346	1	2	2	3
106904	53	0	115	177	1	1	2
106905	53	0	52	98	2	2	4
106906	53	0	85	16	0	1	4
106907	53	0	233	186	2	2	5
106908	53	0	222	175	0	1	7
106909	53	0	183	48	0	1	0
106910	53	0	116	57	2	0	3
106911	53	0	375	5	2	2	2
106912	53	0	63	93	2	2	0
106913	53	0	192	163	1	2	0
106914	53	0	304	12	2	0	0
106915	53	0	24	176	0	1	7
106916	53	0	194	31	2	1	7
106917	53	0	359	39	0	2	0
106918	53	0	154	107	2	0	4
106919	53	0	318	155	2	0	6
106920	53	0	53	130	2	2	1
106921	53	0	144	29	0	1	3
106922	53	0	311	51	1	2	3
106923	53	0	183	180	1	1	2
106924	53	0	20	140	1	0	7
106925	53	0	169	60	0	0	1
106926	53	0	56	146	2	1	2
106927	53	0	46	130	0	2	1
106928	53	0	131	164	0	1	4
106929	53	0	135	118	0	0	2
106930	53	0	20	74	1	2	5
106931	53	0	218	189	0	0	0
106932	53	0	4	35	2	2	2
106933	53	0	168	91	1	2	4
106934	53	0	375	23	1	1	2
106935	53	0	58	102	1	1	4
106936	53	0	197	176	1	1	2
106937	53	0	57	33	2	2	0
106938	53	0	81	26	1	2	7
106939	53	0	291	173	1	0	6
106940	53	0	183	156	0	2	2
106941	53	0	247	124	0	1	7
106942	53	0	23	16	1	2	5
106943	53	0	6	180	2	2	3
106944	53	0	342	86	2	2	1
106945	53	0	221	169	2	0	7
106946	53	0	177	169	2	2	6
106947	53	0	76	142	2	0	0
106948	53	0	329	40	2	1	7
106949	53	0	84	19	1	1	3
106950	53	0	169	71	0	2	3
106951	53	0	281	164	1	1	3
106952	53	0	40	117	1	2	7
106953	53	0	45	127	1	1	1
106954	53	0	254	190	2	0	1
106955	53	0	206	105	0	2	0
106956	53	0	46	154	2	2	4
106957	53	0	260	143	0	2	7
106958	53	0	174	93	0	0	7
106959	53	0	169	143	2	2	7
106960	53	0	366	168	1	2	7
106961	53	0	58	24	2	0	0
106962	53	0	174	90	2	1	5
106963	53	0	359	27	0	0	7
106964	53	0	71	183	2	2	6
106965	53	0	54	65	2	0	3
106966	53	0	61	100	0	1	3
106967	53	0	366	86	0	1	0
106968	53	0	324	172	2	0	7
106969	53	0	234	168	2	2	2
106970	53	0	255	1	2	2	0
106971	53	0	283	110	2	1	2
106972	53	0	354	148	0	2	2
106973	53	0	53	99	2	2	5
106974	53	0	258	98	1	2	3
106975	53	0	140	101	1	1	7
106976	53	0	68	35	1	2	4
106977	53	0	359	140	1	2	3
106978	53	0	102	53	2	2	4
106979	53	0	351	88	2	0	2
106980	53	0	257	138	2	2	5
106981	53	0	363	29	1	2	7
106982	53	0	298	146	2	2	6
106983	53	0	345	191	2	1	6
106984	53	0	6	133	0	0	6
106985	53	0	74	13	2	0	3
106986	53	0	136	41	1	2	4
106987	53	0	74	15	2	1	3
106988	53	0	277	8	1	1	1
106989	53	0	315	172	2	2	3
106990	53	0	380	165	2	1	3
106991	53	0	261	178	1	2	0
106992	53	0	195	99	1	2	5
106993	53	0	282	13	0	2	4
106994	53	0	103	158	1	0	5
106995	53	0	301	139	2	2	3
106996	53	0	371	49	1	1	2
106997	53	0	349	19	0	0	1
106998	53	0	193	10	1	1	4
106999	53	0	66	41	2	1	0
107000	53	1	0	6	5	2	3
107001	53	1	0	35	5	0	1
107002	53	1	0	8	0	0	3
107003	53	1	0	129	4	0	3
107004	53	1	0	56	3	4	4
107005	53	1	0	40	5	3	5
107006	53	1	0	39	1	6	5
107007	53	1	0	23	3	0	5
107008	53	1	0	154	2	6	0
107009	53	1	0	137	0	3	1
107010	53	1	0	160	4	6	5
107011	53	1	0	180	0	0	3
107012	53	1	0	20	6	1	1
107013	53	1	0	71	3	5	5
107014	53	1	0	94	2	1	4
107015	53	1	0	155	5	1	3
107016	53	1	0	118	3	2	3
107017	53	1	0	14	1	6	0
107018	53	1	0	102	2	0	3
107019	53	1	0	54	5	3	6
107020	53	1	0	36	2	1	3
107021	53	1	0	191	4	3	6
107022	53	1	0	56	1	4	7
107023	53	1	0	12	6	0	2
107024	53	1	0	174	3	4	1
107025	53	1	0	97	4	3	4
107026	53	1	0	174	5	0	4
107027	53	1	0	28	2	3	2
107028	53	1	0	0	5	5	4
107029	53	1	0	129	0	6	4
107030	53	1	0	39	2	6	2
107031	53	1	0	153	2	3	0
107032	53	1	0	92	6	6	4
107033	53	1	0	14	1	4	1
107034	53	1	0	187	3	6	1
107035	53	1	0	32	5	3	2
107036	53	1	0	135	6	4	6
107037	53	1	0	138	6	5	3
107038	53	1	0	102	5	5	5
107039	53	1	0	132	3	0	3
107040	53	1	0	16	2	0	3
107041	53	1	0	1	0	5	0
107042	53	1	0	17	0	6	5
107043	53	1	0	131	1	2	7
107044	53	1	0	138	1	5	7
107045	53	1	0	121	6	3	3
107046	53	1	0	24	5	3	5
107047	53	1	0	105	3	6	0
